,index,Neo Reference ID,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Epoch Date Close Approach,Relative Velocity km per sec,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
17,4665,2333578,20.2,0.2424124811,0.5420507863,1471244400000,12.622397550999999,0.18956694370000002,73.7415390015,28358810.0,83,0,0.0130652,4.303999999999999,2458000.5,0.3768073209959183,1.573763858961513,11.68216017014653,169.5007233624131,721.1203945244606,0.9807581153860272,196.94841610692,2.166769602536999,2457645.2945672646,177.3267775472767,0.4992231570948708,True
18,4666,3425295,20.8,0.1838886721,0.41118757100000003,1471244400000,34.313544249,0.2218632266,86.30479431149999,33190266.0,11,1,0.0534663,4.841,2458000.5,0.7390586784032123,1.206154882253553,35.731161121030006,146.9630842440419,483.84142161927804,0.3147356490256601,314.19527971672113,2.097574115481447,2458144.148345353,253.1191046971136,0.7440454328924209,False
19,4669,3753832,19.1,0.40230457979999995,0.8995803882,1471244400000,4.0197472459,0.3933908418,153.0290374756,58850432.0,50,0,0.267689,3.39,2458000.5,0.4644234003316203,2.356882895997859,7.492649032911003,170.8393071266286,1321.616444914095,1.2622913272550969,133.3063761922181,3.451474464740622,2457578.5831639087,114.927490178797,0.272393704985564,False
20,4668,3475236,21.6,0.1272198785,0.2844722965,1471244400000,17.1547583737,0.39027847439999996,151.8183288574,58384832.0,24,1,0.0277283,4.478,2458000.5,0.5624055543647528,1.4395342857603908,7.159009618489428,54.4435921435135,630.8577554560303,0.6299322077502498,256.0551088745777,2.2491363637705315,2458240.3456954127,223.1316654162041,0.570651619777212,True
21,4670,3756789,25.1,0.0253837029,0.0567596853,1471244400000,5.478233050399999,0.06390382,24.858587265,9559876.0,11,7,0.060742700000000004,5.26,2458000.5,0.1117815655294441,1.20482374096585,10.24186830543634,141.7142564707935,483.0406742574221,1.070146657013646,195.0570750946812,1.339500824918054,2458112.611443658,276.4457117840712,0.7452788536978333,False
22,4664,3772844,26.93,0.0109283596,0.0244365549,1470639600000,14.499019511300002,0.40342028659999996,156.9304962158,60350820.0,10,3,0.000680305,6.525,2458000.5,0.3238728233809041,0.9072840415012338,0.2169938080394833,199.75237920316138,315.65548108467567,0.6134393973717919,114.5060811797126,1.201128685630676,2457922.205416019,89.29371394498312,1.14048391861578,False
23,4663,3755345,21.5,0.1332155667,0.29787906280000004,1470639600000,14.7544890103,0.1208084599,46.9944915771,18072688.0,21,2,0.0266238,5.7860000000000005,2458000.5,0.09500120835969413,1.037463616574977,29.922212344293342,136.7628698018643,385.97372347940063,0.9389033193711358,39.290249902957356,1.1360239137788177,2457847.970954789,142.2647525872501,0.932705979968642,True
24,4662,3744785,19.3,0.3669061375,0.8204270649,1470639600000,23.0659593455,0.058308733099999996,22.6820964813,8722862.0,30,1,0.0093516,3.9210000000000003,2458000.5,0.5747896241187695,1.647586316778992,34.11630632398105,138.5655357867285,772.4505586274098,0.7005707970543673,100.27023613431841,2.5946018365036165,2458331.447577434,205.7621312515122,0.46604924545552096,True
25,4661,3743745,26.5,0.013321556699999999,0.0297879063,1470639600000,12.6286130652,0.24312894010000002,94.5771560669,36371572.0,7,8,0.0291967,5.28,2457431.5,0.19620703682330803,1.173759690011402,24.56944261714928,324.00814844632464,464.4802078199393,0.94345977929162,236.59151839592843,1.404059600731183,2457483.5830784673,319.6324925523502,0.7750599356852634,False
26,4660,3678632,22.5,0.08405334019999999,0.1879489824,1470639600000,13.776679832000001,0.254126662,98.8552703857,38016808.0,12,1,0.22853400000000001,5.93,2458000.5,0.3416951807499055,1.00338946586105,25.69349998154426,127.09492982,367.1155097119046,0.6605361209611074,335.921724020064,1.3462428107609918,2458102.303977193,260.1692088185837,0.9806177905218754,False
27,4650,3748517,24.8,0.0291443905,0.06516883820000001,1469170800000,5.798609373200001,0.2679858376,104.24649810790001,40090112.0,3,7,0.0459153,6.8420000000000005,2458000.5,0.2594358038122431,0.8587271731829109,4.358382004115419,197.0979396582573,290.65730035510586,0.6359425987527871,183.59713660940417,1.081511747613035,2457931.634895813,85.29439128797061,1.2385720212778961,False
28,4642,3755542,25.1,0.0253837029,0.0567596853,1469170800000,10.373995603400001,0.029662113599999998,11.538561820999998,4437389.0,5,8,0.00556358,3.428,2457586.5,0.5637079239139995,2.213832805330254,0.8122687803004665,148.9337941480293,1203.138584796048,0.9658777107448312,187.18650090433368,3.461787899915677,2457620.169243001,349.92557662644236,0.2992174006795949,False
29,4643,3756948,26.6,0.0127219879,0.028447229700000003,1469170800000,9.7378967882,0.0231104673,8.9899721146,3457276.75,2,9,0.017506999999999998,3.159,2457604.5,0.6075892010227165,2.5380312263073845,2.3829148460837986,138.9899445760262,1476.8754403873968,0.9959508613445754,135.6760244006685,4.080111591270195,2457571.916907909,7.942384870156188,0.2437578621427741,False
30,4644,3757290,26.7,0.012149404099999999,0.0271668934,1469170800000,5.7077354725,0.0263357657,10.2446136475,3939774.75,3,9,0.026087,4.1739999999999995,2457609.5,0.38131371154041105,1.6618173239803609,3.067134563872493,140.04931599134278,782.4801874768103,1.028143592271256,148.01577343397318,2.295491055689467,2457581.51184902,12.87666386175853,0.4600755466548718,False
31,4645,2154244,17.5,0.8405334020999999,1.8794898244,1469170800000,7.2992628469000005,0.0683752338,26.597967147800002,10228790.0,253,0,0.0636542,3.367,2458000.5,0.5484018822965251,2.306718529428724,3.246143241153584,213.28630178267449,1279.647443089683,1.041709745961739,98.03956328546091,3.5717273128957094,2457601.275168723,112.3129187151667,0.2813274874607551,False
32,4646,3312033,21.2,0.15295193529999998,0.3420109247,1469170800000,14.2805780601,0.2809900862,109.30514526370001,42035520.0,20,0,0.109607,5.316,2457600.5,0.1224300066361258,1.157034097103852,28.948281378101438,118.5841151778075,454.58768173205704,1.015378404917204,72.0626237921148,1.298689789290501,2457457.3266832377,113.38273364106941,0.7919264301846859,False
33,4647,3550307,20.2,0.2424124811,0.5420507863,1469170800000,4.6628868482,0.2222474371,86.4542541504,33247744.0,22,0,0.17807,3.6069999999999998,2457600.5,0.4422808776098721,2.104500788922056,5.8249083244670805,167.56011949623732,1115.1211840042959,1.173720333066941,129.1582544308553,3.0352812447771718,2457581.2891623075,6.2019282463463625,0.3228348677829558,False
34,4648,3738915,27.4,0.0088014652,0.0196806745,1469170800000,8.7926523195,0.4938234192,192.09730529790002,73874928.0,10,7,0.0147558,5.218999999999999,2458000.5,0.320674733659956,1.2038667319444691,10.13797178112111,86.08994534883644,482.4652592104445,0.817817088316095,77.72210443812547,1.5899163755728438,2457916.728175696,62.50783071698762,0.7461677149337981,False
35,4649,3743127,24.6,0.0319561887,0.0714562102,1469170800000,13.661901398900001,0.3312078799,128.8398590088,49547992.0,10,6,0.07171699999999999,6.692,2458000.5,0.2630486253359067,0.8769044774154119,16.7365390277293,144.4533846921646,299.9348002884523,0.6462359600803861,206.0642297663216,1.107572994750438,2457918.770475267,98.09674927865996,1.200260855538544,False
36,4652,2469929,21.0,0.16770846220000002,0.3750075218,1469170800000,14.280592181800001,0.2809899632,109.3050994873,42035504.0,22,0,0.112305,5.316,2458000.5,0.1224386896716886,1.1569994254848273,28.947597769469553,118.57880984394221,454.56724866157373,1.0153379318775682,72.05834114507975,1.298660919092086,2457911.8993890053,70.1683195431728,0.7919620277527315,False
37,4651,2468741,20.1,0.2538370294,0.5675968529,1469170800000,4.6628910875,0.22224723289999998,86.4541702271,33247712.0,55,0,0.177859,3.608,2458000.5,0.4423657117649489,2.1041602208222256,5.825101308911817,167.55463053451732,1114.850507457359,1.1733518870707098,129.1516665859362,3.0349685545737417,2457581.3148814696,135.3604287403879,0.3229132494374089,False
38,4653,3754390,19.4,0.3503926411,0.7835017643000001,1469170800000,7.169958427899999,0.2715874638,105.6475219727,40628908.0,20,4,0.26769299999999996,2.784,2458000.5,0.6217585569823331,3.3590492782548114,11.120930824431028,101.87120233073259,2248.655831809931,1.270531646174552,205.60565625761453,5.447566910335069,2457602.724190057,63.68217383647458,0.1600956424310776,False
39,4654,3654529,20.3,0.2315021222,0.5176544822,1469170800000,18.9279571793,0.3998564105,155.5441436768,59817668.0,12,0,0.276731,3.447,2458000.5,0.5215282731796016,2.063087228967558,30.634906188657013,273.27349683892203,1082.367673362568,0.987128909025218,100.6652287572727,3.139045548909898,2457656.105610905,114.5470094177069,0.3326041684907273,False
40,4655,3766361,22.5,0.08405334019999999,0.1879489824,1469170800000,5.9437754501999995,0.4304289343,167.43684387209998,64391252.0,24,5,0.00229126,4.816,2458000.5,0.3477983396351377,1.3471167400037858,1.707604478026161,93.20029444578172,571.0922627229985,0.8785917745357699,310.7766542594466,1.8156417054718017,2458281.7913654563,182.68208103283538,0.6303709986955536,False
41,4656,3645193,24.8,0.0291443905,0.06516883820000001,1469170800000,16.3629301815,0.2537951248,98.72630310059999,37967208.0,9,7,0.00636869,6.987,2458000.5,0.3438975150905612,0.8344594336431327,2.304434117295809,107.25536305006621,278.4237445317889,0.5474909079693823,45.704861676920785,1.121427959316883,2458073.1886842716,266.01402771286183,1.292993169836839,False
42,4657,3772757,26.311999999999998,0.014526298899999998,0.0324817918,1469170800000,8.8136899762,0.4877344047,189.72868347169998,72964032.0,4,7,0.0103037,5.388999999999999,2458000.5,0.3197853694612075,1.155846119806443,6.8406918629415765,184.9714696205227,453.88774401726516,0.7862234413438365,268.6391080458162,1.525468798269049,2458223.197720345,183.3678252361776,0.7931476554394608,False
43,4658,3766966,24.1,0.040230458,0.08995803880000001,1469170800000,6.3066193766,0.1000674975,38.9262542725,14969885.0,21,1,0.00702408,5.9910000000000005,2458000.5,0.007522355099367976,1.015422525355288,11.232219876646118,120.8431101168368,373.73916994793984,1.0077841565436678,15.576895422865439,1.0230608941669068,2458161.803038158,204.6266851157035,0.9632386138443728,False
44,4659,3781002,22.476999999999997,0.08494835560000001,0.1899502978,1469170800000,29.977700246199998,0.4752510805,184.87266540529998,71096552.0,2,6,0.0202335,6.712999999999999,2458000.5,0.5259666222442527,0.8639937632682871,5.33606451691132,115.6164065707726,293.33530608614427,0.4095618819619656,30.429151694727878,1.3184256445746092,2458125.726672319,206.31375392026058,1.227264473558727,False
45,4637,3740663,20.7,0.1925550782,0.4305662442,1468566000000,19.0029061404,0.24345751010000002,94.70497131350001,36420724.0,14,4,0.17088699999999998,3.93,2458000.5,0.4455039673834926,1.7443676376571582,24.06566747974294,301.9237514011382,841.502592185911,0.9672449345055236,284.9525132538295,2.521490340808793,2458377.1206937274,198.8793439250126,0.4278061688019925,False
46,4632,3741148,26.8,0.011602590800000001,0.0259441818,1468566000000,8.850186709199999,0.2262068737,87.994468689,33840068.0,3,8,0.0430601,5.2829999999999995,2457418.5,0.1964564492097617,1.186983930785617,16.28720799471221,128.5293105851186,472.35192134620337,0.9537932824744294,58.26355908056268,1.4201745790968048,2457470.4282890963,320.42318612418165,0.7621436131221815,False
47,4633,3754342,23.1,0.06376097900000001,0.1425738833,1468566000000,9.4397173061,0.1083299947,42.1403694153,16205937.0,3,9,0.0118346,4.496,2457569.5,0.4532276985460021,1.4646651601666052,4.1431545412492685,270.56710004211084,647.4495802090117,0.8008383404837829,80.84470229226268,2.128491979849426,2457628.921607855,326.95993096375764,0.5560278529855308,False
48,4635,3607480,21.6,0.1272198785,0.2844722965,1468566000000,8.4466295754,0.2535118212,98.6160964966,37924828.0,25,0,0.177335,3.247,2458000.5,0.5349720489630654,2.4991972417085315,5.762600006082432,242.55535981318818,1443.109302379406,1.162196572548877,67.71141187653167,3.8361979108681856,2457592.6148247155,101.7515879499407,0.2494613536247255,False
49,4636,3753446,21.6,0.1272198785,0.2844722965,1468566000000,9.9542664727,0.24370436129999998,94.800994873,36457656.0,20,5,0.118478,3.551,2458000.5,0.4678975692807991,2.132776673828935,10.784182775176749,99.91495733988673,1137.670508642224,1.134855652325589,180.5015293196442,3.130697695332281,2457583.573100112,131.9307152815142,0.3164360834400545,False
50,4634,3757196,24.0,0.042126461100000005,0.0941976306,1468566000000,13.4641486649,0.016421149399999998,6.3878269196,2456569.0,2,8,0.00885893,3.1289999999999996,2457609.5,0.6470652454295731,2.504704619533062,6.079450134850192,110.9085452250845,1447.8821100005578,0.8839973101663159,136.8687238881117,4.125411928899808,2457551.9662596504,14.30513325827754,0.24863902766217702,False
51,4638,3753921,22.5,0.08405334019999999,0.1879489824,1468566000000,7.8357718894,0.1465734747,57.017078399700004,21927080.0,16,5,0.114128,3.0010000000000003,2458000.5,0.6060902789280634,2.8526864355278265,2.450473696048789,157.84329190836232,1759.865519841485,1.123700918124463,121.18395550219101,4.58167195293119,2457575.9133138526,86.85391314829504,0.2045610848904102,False
52,4640,3621700,21.2,0.15295193529999998,0.3420109247,1468566000000,28.859699227100002,0.4472417382,173.9770355225,66906412.0,17,1,0.04731130000000001,3.1439999999999997,2458000.5,0.6746974853607761,2.436492738638526,3.6141272902851265,30.99526172962855,1389.1402945118039,0.7925972147793219,351.41733592307764,4.08038826249773,2457627.451497465,96.67667221453013,0.2591530901682738,True
53,4641,3757411,19.4,0.3503926411,0.7835017643000001,1468566000000,22.1350707904,0.1097315016,42.6855545044,16415599.0,7,6,0.0242607,3.1069999999999998,2458000.5,0.7864888043016985,2.2689330404435566,4.241367318256842,79.7603289022616,1248.3344217524839,0.4844426064244865,118.2352041302757,4.053423474462628,2457538.854361374,133.13133645070909,0.2883842612419605,True
54,4639,3754551,19.9,0.2783267681,0.6223575734000001,1468566000000,4.610423633,0.3263621365,126.9548721313,48823080.0,35,5,0.228198,3.365,2458000.5,0.4790729141453569,2.3885880686317584,3.7039431590336362,277.8296549093641,1348.373829623345,1.244280221899512,10.162138253307429,3.5328959153640036,2457566.231227523,115.9446695398139,0.2669882729039338,False
55,4626,3766177,22.6,0.0802703167,0.1794898848,1467961200000,4.5976111605000005,0.2849050472,110.8280639648,42621188.0,7,7,0.06758430000000001,5.37,2458000.5,0.209424653312129,1.168811334580051,7.783249901951415,217.804870809981,461.5460607557621,0.924033426048337,181.9337241549885,1.4135892431117647,2458162.59699305,233.5664271459058,0.7799871575342129,False
56,4621,3755504,21.9,0.11080388210000001,0.24776501260000003,1467961200000,7.0479122659,0.28592989399999996,111.2267303467,42774504.0,8,6,0.177321,3.386,2458000.5,0.4905008457665175,2.342473176906394,4.916604955809747,287.493565620906,1309.514666154456,1.193488102448426,4.726177621174942,3.491458251364361,2457571.641672441,117.89787614567601,0.2749110103953112,False
57,4622,3756748,24.3,0.0366906138,0.0820427065,1467961200000,17.575500487,0.018835516599999998,7.327015876799999,2817753.25,2,9,0.0156207,4.673,2457586.5,0.5706930372291886,1.355067438267095,6.500488386005058,294.33093140333085,576.1556048885552,0.5817398862720706,251.8816618813767,2.12839499026212,2457521.8676147717,40.38433104664831,0.6248312034899567,False
58,4623,2152671,20.1,0.2538370294,0.5675968529,1467961200000,7.3674194716,0.19847075320000002,77.2051239014,29690802.0,77,0,0.0454035,5.476,2458000.5,0.3660078747798312,1.1288190842952328,2.6795069501455684,163.6848804607214,438.06135445348036,0.7156624102414193,188.1255033425081,1.5419757583490459,2458061.5700883153,309.8124370705953,0.8218026911986593,True
59,4624,3147315,24.0,0.042126461100000005,0.0941976306,1467961200000,6.8285447353999995,0.43172505759999996,167.9410400391,64585148.0,23,0,0.07008239999999999,5.0680000000000005,2458000.5,0.1709397701603758,1.269416406161483,5.589897491545762,307.5931578610928,522.4017068421587,1.052422657454428,193.2657026750948,1.486410154868537,2457901.649876184,68.12007715090819,0.6891248540824013,False
60,4625,3444479,20.6,0.20162991940000002,0.4508582062,1467961200000,7.082789221900001,0.39771709780000003,154.7119445801,59497632.0,18,1,0.25671700000000003,4.649,2457600.5,0.172509575309935,1.4290193862878018,12.60026871193697,101.5345610592399,623.9583596555332,1.1824998588496298,102.95400864685749,1.675538913725975,2457457.30393574,82.61862724624541,0.5769615783315158,False
61,4627,3634154,26.3,0.014606796399999998,0.0326617897,1467961200000,9.2541865771,0.3409688936,132.63690185549999,51008224.0,18,7,9.47932e-05,6.995,2458000.5,0.2868808454233409,0.8356079430738917,0.014512943229582019,329.78597699423017,278.99875564913435,0.5958880299223948,19.63816192416132,1.0753278562253892,2457890.533974723,141.89227836347519,1.29032833555979,False
62,4628,3669254,22.8,0.0732073989,0.1636967205,1467961200000,9.4882306223,0.19091511079999998,74.2659759521,28560494.0,28,0,0.0549457,4.216,2458000.5,0.4670850789201257,1.605193536881799,6.989170216458534,26.69176582512296,742.8301635819482,0.8554315870252881,274.4560376594072,2.35495548673831,2458332.3277934757,199.18530572979768,0.4846329856397722,False
63,4629,3754439,26.8,0.011602590800000001,0.0259441818,1467961200000,7.937024360700001,0.011084302800000001,4.311793804200001,1658188.125,7,5,0.00902543,3.5860000000000003,2458000.5,0.5078258147446608,2.076731822649355,6.870282443323905,282.498102151422,1093.123053840452,1.022113792806282,8.763470845364893,3.1313498524924284,2457582.2093588314,137.7563397749989,0.3293316326421052,False
64,4630,2470864,20.5,0.2111324448,0.47210649880000005,1467961200000,7.082785799400001,0.3977166402,154.7117767334,59497564.0,20,1,0.257334,4.649,2458000.5,0.1725387863178029,1.428994029727211,12.60042974977321,101.52759783845741,623.9417524269114,1.1824371341826923,102.98945021458809,1.675550925271731,2458081.3185605197,313.36955465179335,0.5769769351060866,False
65,4631,3768021,27.1,0.010105434200000001,0.0225964377,1467961200000,5.5797041716999995,0.2908332749,113.13414001459999,43508036.0,2,7,0.021474200000000002,5.511,2458000.5,0.2132840675088968,1.130128049373412,4.929234468214145,318.5496545325742,438.8235313424822,0.8890897421971555,100.90176618222472,1.371166356549669,2458162.657264091,226.9701807143246,0.8203753315111901,False
66,4617,3753831,25.1,0.0253837029,0.0567596853,1466578800000,7.9769041495,0.06755874719999999,26.280353546100002,10106645.0,9,7,0.053977599999999994,3.0239999999999996,2458000.5,0.6174605539575403,2.7721171568860887,3.071123416605627,136.6234327027844,1685.8378410925352,1.0604441615600029,143.5735590299713,4.483790152212174,2457568.5287332567,92.2447297343963,0.2135436702302851,False
67,4613,3753834,25.1,0.0253837029,0.0567596853,1466578800000,8.9637893378,0.0887708625,34.531864166300004,13279932.0,5,8,0.0886419,3.207,2457546.5,0.5657512552440108,2.49829028637858,10.33352656074125,80.06815692034488,1442.32382000483,1.0848794208959789,205.51154929886908,3.9117011518611813,2457574.902437757,352.91083080590437,0.2495972090364524,False
68,4614,3753662,21.7,0.1214940408,0.2716689341,1466578800000,12.586840535899999,0.1441625078,56.0792160034,21566404.0,10,4,0.06449869999999999,4.495,2458000.5,0.3617070103377484,1.481719875479256,8.924496062757274,80.55848095844804,658.7908924203782,0.9457714091616336,251.30398229879452,2.0176683417968793,2458266.8208499844,214.4674689682464,0.5464556419069042,False
69,4615,3736674,19.2,0.38419789109999997,0.8590926012000001,1466578800000,20.9895508425,0.3323275227,129.2754058838,49715488.0,6,7,0.275975,4.005,2458000.5,0.577834304184482,1.66511995023718,17.55175412660212,13.444897867731221,784.8139486274168,0.7029565224081796,174.27877241336782,2.62728337806618,2458302.4344000123,221.50044326492483,0.4587074435025194,False
70,4616,3753856,25.2,0.0242412481,0.054205078600000005,1466578800000,8.6584724702,0.057360175199999995,22.3131084442,8580960.0,6,8,0.0158044,5.279,2457547.5,0.3149285946726142,1.189274416153019,5.01269716251737,235.4708710484924,473.7198045618064,0.8147378955938551,116.6379173374727,1.563810936712183,2457625.266443446,300.9019437841541,0.7599428956384928,False
71,4619,3759354,21.9,0.11080388210000001,0.24776501260000003,1466578800000,11.1015838714,0.27243652,105.9778137207,40755924.0,5,5,0.0991354,3.477,2458000.5,0.4967574775363308,2.208481747896671,7.595801375217554,127.4725137517673,1198.779060634267,1.1114019256264942,166.37273504159108,3.3055615701668484,2457571.2421290576,128.9085191873458,0.3003055457187633,False
72,4620,3766296,23.3,0.058150704000000004,0.130028927,1466578800000,10.5447984764,0.1744142802,67.84715271,26092004.0,6,5,0.112009,5.933,2458000.5,0.1188514173923319,1.021178140895863,17.768841172677,290.72261434402265,376.921309787559,0.8998096714403232,343.6338443692473,1.142546610351403,2457936.4236290045,61.199759630533606,0.9551065186600984,False
73,4618,3751725,18.6,0.5064714588,1.1325046106,1466578800000,22.1095221197,0.32958665870000003,128.2092132568,49305464.0,20,4,0.280913,3.009,2458000.5,0.7198647248651696,2.4573671714349143,20.78459067669406,264.00219921475417,1407.030478584928,0.6883952286772196,11.87390583074238,4.2263391141926085,2457565.564081826,111.28183285704179,0.2558579970222518,False
74,4601,3154513,21.2,0.15295193529999998,0.3420109247,1465974000000,17.2651064647,0.24660442289999998,95.9291229248,36891496.0,32,0,0.158693,6.222,2457600.5,0.3304930658794457,0.9485854363354138,23.899026427743788,249.99155014771443,337.45285422113466,0.6350845272323311,154.6064272693837,1.2620863454384958,2457644.054204536,313.53569117347786,1.066815691427194,False
